2025-04-30 12:42:12,918 | main_1746013332_97848(id=97848) |   DEBUG | log.py:49 | get_logger | New logger successfully initialised at /Users/lucah/Library/CloudStorage/OneDrive-DurhamUniversity/cs_project/.logs/main_1746013332_97848.log
2025-04-30 12:51:55,913 | main_1746013332_97848(id=97848) |   DEBUG | __init__.py:106 | npz_path | Created save_path of GradCAM: /Users/lucah/Library/CloudStorage/OneDrive-DurhamUniversity/cs_project/xai_output_unix/EuroSATRGB/c06/combined/perturbed/GradCAM.
2025-04-30 12:51:55,913 | main_1746013332_97848(id=97848) |   DEBUG | __init__.py:196 | load_state | Attempting to load explanation from /Users/lucah/Library/CloudStorage/OneDrive-DurhamUniversity/cs_project/xai_output_unix/EuroSATRGB/c06/combined/perturbed/GradCAM/ResNet50.npz to GradCAM.
2025-04-30 12:51:55,913 | main_1746013332_97848(id=97848) |    INFO | __init__.py:87 | __init__ | Couldn't load existing explanations from /Users/lucah/Library/CloudStorage/OneDrive-DurhamUniversity/cs_project/xai_output_unix/EuroSATRGB/c06/combined/perturbed/GradCAM/ResNet50.npz and /Users/lucah/Library/CloudStorage/OneDrive-DurhamUniversity/cs_project/xai_output_unix/EuroSATRGB/c06/combined/perturbed/GradCAM/ResNet50.json. Using null values.
2025-04-30 12:51:55,913 | main_1746013332_97848(id=97848) |   DEBUG | __init__.py:26 | tolerant_equal | Shapes of a (torch.Size([])) and b (torch.Size([32, 3, 224, 224])) are not equal.
2025-04-30 12:51:55,913 | main_1746013332_97848(id=97848) |   DEBUG | __init__.py:131 | has_explanation_for | self.input and x are not ≈equal with diff=-1.
2025-04-30 12:51:55,913 | main_1746013332_97848(id=97848) |    INFO | __init__.py:300 | get_sub_explainer | No existing explanation found for provided samples (shape=torch.Size([32, 3, 224, 224])) in 'perturbed' (a sub-explainer for Continuity). Generating a new one.
2025-04-30 12:51:55,914 | main_1746013332_97848(id=97848) |    INFO | __init__.py:149 | explain | Generating explanations in GradCAM for x.shape=torch.Size([32, 3, 224, 224]) with kwargs={} (self.kwargs updated). General Explainer batch size (with gradients) is 32.
2025-04-30 12:51:57,101 | main_1746013332_97848(id=97848) |   DEBUG | __init__.py:187 | save_state | Saved GradCAM's explanation to /Users/lucah/Library/CloudStorage/OneDrive-DurhamUniversity/cs_project/xai_output_unix/EuroSATRGB/c06/combined/perturbed/GradCAM/ResNet50.npz (kwargs={}).
2025-04-30 12:51:57,103 | main_1746013332_97848(id=97848) |    INFO | __init__.py:259 | run_model | Generating model predictions on new images (e.g. perturbed) for Continuity with batch size 32 for model ResNet50.
2025-04-30 12:51:57,340 | main_1746013332_97848(id=97848) |    INFO | continuity.py:95 | _perturbation | Perturbations changed the model's prediction for idxs=[ 5  7  8 12 16 24 29] (n=7/32).
2025-04-30 12:51:57,648 | main_1746013332_97848(id=97848) |    INFO | __init__.py:67 | __call__ | Generating similarity metrics for Similarity(shape=(32, 224, 224), num_hidden_idxs=7).
2025-04-30 12:51:57,649 | main_1746013332_97848(id=97848) |   DEBUG | __init__.py:85 | l2_distance | Calculating L2 distance for Similarity(shape=(32, 224, 224), num_hidden_idxs=7).
2025-04-30 12:51:57,660 | main_1746013332_97848(id=97848) |   DEBUG | __init__.py:129 | spearman_rank | Calculating Spearman rank for Similarity(shape=(32, 224, 224), num_hidden_idxs=7).
2025-04-30 12:51:57,820 | main_1746013332_97848(id=97848) |   DEBUG | __init__.py:164 | top_m_intersection | Calculating Top-m intersection for Similarity(shape=(32, 224, 224), num_hidden_idxs=7).
2025-04-30 12:51:57,821 | main_1746013332_97848(id=97848) |   DEBUG | __init__.py:185 | structural_similarity | Calculating structural similarity for Similarity(shape=(32, 224, 224), num_hidden_idxs=7).
2025-04-30 12:51:57,872 | main_1746013332_97848(id=97848) |    INFO | __init__.py:236 | evaluate | Evaluating Contrastivity (via target_sensitivity with kwargs={}) of GradCAM for ResNet50 (with store_full_data=False).
2025-04-30 12:51:57,872 | main_1746013332_97848(id=97848) |    INFO | __init__.py:259 | run_model | Generating model predictions on new images (e.g. perturbed) for Contrastivity with batch size 32 for model ResNet50.
2025-04-30 12:51:57,995 | main_1746013332_97848(id=97848) |    INFO | contrastivity.py:108 | _target_sensitivity | No existing adversarial images at /Users/lucah/Library/CloudStorage/OneDrive-DurhamUniversity/cs_project/xai_output_unix/EuroSATRGB/c06/combined/ResNet50_adversarial_examples.npz. Generating new ones via foolbox with batch size 32.
2025-04-30 12:52:04,788 | main_1746013332_97848(id=97848) |   DEBUG | contrastivity.py:169 | _target_sensitivity | Saved generated adversarial images to /Users/lucah/Library/CloudStorage/OneDrive-DurhamUniversity/cs_project/xai_output_unix/EuroSATRGB/c06/combined/ResNet50_adversarial_examples.npz.
2025-04-30 12:52:04,788 | main_1746013332_97848(id=97848) |    INFO | __init__.py:259 | run_model | Generating model predictions on new images (e.g. perturbed) for Contrastivity with batch size 32 for model ResNet50.
2025-04-30 12:52:04,965 | main_1746013332_97848(id=97848) |   DEBUG | contrastivity.py:173 | _target_sensitivity | 32 adversarial examples (og->adv): [6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 2 6 6 6 6 6 6 2 6 6 6 6 6 6 6]->[4 4 0 0 2 5 0 0 0 8 7 0 0 0 0 0 4 6 4 2 0 2 2 2 6 8 2 3 2 8 0 4].
2025-04-30 12:52:04,968 | main_1746013332_97848(id=97848) |   DEBUG | __init__.py:106 | npz_path | Created save_path of GradCAM: /Users/lucah/Library/CloudStorage/OneDrive-DurhamUniversity/cs_project/xai_output_unix/EuroSATRGB/c06/combined/adversarial/GradCAM.
2025-04-30 12:52:04,968 | main_1746013332_97848(id=97848) |   DEBUG | __init__.py:196 | load_state | Attempting to load explanation from /Users/lucah/Library/CloudStorage/OneDrive-DurhamUniversity/cs_project/xai_output_unix/EuroSATRGB/c06/combined/adversarial/GradCAM/ResNet50.npz to GradCAM.
2025-04-30 12:52:04,968 | main_1746013332_97848(id=97848) |    INFO | __init__.py:87 | __init__ | Couldn't load existing explanations from /Users/lucah/Library/CloudStorage/OneDrive-DurhamUniversity/cs_project/xai_output_unix/EuroSATRGB/c06/combined/adversarial/GradCAM/ResNet50.npz and /Users/lucah/Library/CloudStorage/OneDrive-DurhamUniversity/cs_project/xai_output_unix/EuroSATRGB/c06/combined/adversarial/GradCAM/ResNet50.json. Using null values.
2025-04-30 12:52:04,968 | main_1746013332_97848(id=97848) |   DEBUG | __init__.py:26 | tolerant_equal | Shapes of a (torch.Size([])) and b (torch.Size([32, 3, 224, 224])) are not equal.
2025-04-30 12:52:04,968 | main_1746013332_97848(id=97848) |   DEBUG | __init__.py:131 | has_explanation_for | self.input and x are not ≈equal with diff=-1.
2025-04-30 12:52:04,968 | main_1746013332_97848(id=97848) |    INFO | __init__.py:300 | get_sub_explainer | No existing explanation found for provided samples (shape=torch.Size([32, 3, 224, 224])) in 'adversarial' (a sub-explainer for Contrastivity). Generating a new one.
2025-04-30 12:52:04,968 | main_1746013332_97848(id=97848) |    INFO | __init__.py:149 | explain | Generating explanations in GradCAM for x.shape=torch.Size([32, 3, 224, 224]) with kwargs={} (self.kwargs updated). General Explainer batch size (with gradients) is 32.
2025-04-30 12:52:06,156 | main_1746013332_97848(id=97848) |   DEBUG | __init__.py:187 | save_state | Saved GradCAM's explanation to /Users/lucah/Library/CloudStorage/OneDrive-DurhamUniversity/cs_project/xai_output_unix/EuroSATRGB/c06/combined/adversarial/GradCAM/ResNet50.npz (kwargs={}).
2025-04-30 12:52:06,466 | main_1746013332_97848(id=97848) |    INFO | __init__.py:67 | __call__ | Generating similarity metrics for Similarity(shape=(32, 224, 224), num_hidden_idxs=0).
2025-04-30 12:52:06,466 | main_1746013332_97848(id=97848) |   DEBUG | __init__.py:85 | l2_distance | Calculating L2 distance for Similarity(shape=(32, 224, 224), num_hidden_idxs=0).
2025-04-30 12:52:06,476 | main_1746013332_97848(id=97848) |   DEBUG | __init__.py:129 | spearman_rank | Calculating Spearman rank for Similarity(shape=(32, 224, 224), num_hidden_idxs=0).
2025-04-30 12:52:06,640 | main_1746013332_97848(id=97848) |   DEBUG | __init__.py:164 | top_m_intersection | Calculating Top-m intersection for Similarity(shape=(32, 224, 224), num_hidden_idxs=0).
2025-04-30 12:52:06,642 | main_1746013332_97848(id=97848) |   DEBUG | __init__.py:185 | structural_similarity | Calculating structural similarity for Similarity(shape=(32, 224, 224), num_hidden_idxs=0).
2025-04-30 12:52:06,701 | main_1746013332_97848(id=97848) |    INFO | __init__.py:236 | evaluate | Evaluating Compactness (via threshold with kwargs={'threshold': 0.5}) of GradCAM for ResNet50 (with store_full_data=False).
2025-04-30 12:52:06,703 | main_1746013332_97848(id=97848) |    INFO | batch_evaluate.py:496 | <module> | Saving calculated evaluation metrics to results dataframe...
2025-04-30 12:52:06,706 | main_1746013332_97848(id=97848) |   DEBUG | batch_evaluate.py:67 | get_hdf5 | Opened HDF5 file /Users/lucah/Library/CloudStorage/OneDrive-DurhamUniversity/cs_project/results/GradCAM/demo_output.h5.
2025-04-30 12:52:06,713 | main_1746013332_97848(id=97848) |   DEBUG | batch_evaluate.py:67 | get_hdf5 | Opened HDF5 file /Users/lucah/Library/CloudStorage/OneDrive-DurhamUniversity/cs_project/results/GradCAM/demo_output.h5.
2025-04-30 12:52:06,817 | main_1746013332_97848(id=97848) |   DEBUG | __init__.py:288 | get_explainer_object | Building GradCAM explainer...
2025-04-30 12:52:06,841 | main_1746013332_97848(id=97848) |   DEBUG | __init__.py:106 | npz_path | Created save_path of GradCAM: /Users/lucah/Library/CloudStorage/OneDrive-DurhamUniversity/cs_project/xai_output_unix/EuroSATRGB/c07/b000/GradCAM.
2025-04-30 12:52:06,841 | main_1746013332_97848(id=97848) |   DEBUG | __init__.py:196 | load_state | Attempting to load explanation from /Users/lucah/Library/CloudStorage/OneDrive-DurhamUniversity/cs_project/xai_output_unix/EuroSATRGB/c07/b000/GradCAM/ResNet50.npz to GradCAM.
2025-04-30 12:52:06,842 | main_1746013332_97848(id=97848) |    INFO | __init__.py:87 | __init__ | Couldn't load existing explanations from /Users/lucah/Library/CloudStorage/OneDrive-DurhamUniversity/cs_project/xai_output_unix/EuroSATRGB/c07/b000/GradCAM/ResNet50.npz and /Users/lucah/Library/CloudStorage/OneDrive-DurhamUniversity/cs_project/xai_output_unix/EuroSATRGB/c07/b000/GradCAM/ResNet50.json. Using null values.
2025-04-30 12:52:06,842 | main_1746013332_97848(id=97848) |    INFO | __init__.py:302 | get_explainer_object | Explainer GradCAM loaded.
2025-04-30 12:52:06,843 | main_1746013332_97848(id=97848) |   DEBUG | __init__.py:26 | tolerant_equal | Shapes of a (torch.Size([])) and b (torch.Size([32, 3, 224, 224])) are not equal.
2025-04-30 12:52:06,843 | main_1746013332_97848(id=97848) |   DEBUG | __init__.py:131 | has_explanation_for | self.input and x are not ≈equal with diff=-1.
2025-04-30 12:52:06,843 | main_1746013332_97848(id=97848) |   DEBUG | batch_evaluate.py:95 | generate_explanations | No existing explanation for batch 0 of class 7. Generating new ones.
2025-04-30 12:52:06,843 | main_1746013332_97848(id=97848) |    INFO | __init__.py:149 | explain | Generating explanations in GradCAM for x.shape=torch.Size([32, 3, 224, 224]) with kwargs={} (self.kwargs updated). General Explainer batch size (with gradients) is 32.
2025-04-30 12:52:08,057 | main_1746013332_97848(id=97848) |   DEBUG | __init__.py:187 | save_state | Saved GradCAM's explanation to /Users/lucah/Library/CloudStorage/OneDrive-DurhamUniversity/cs_project/xai_output_unix/EuroSATRGB/c07/b000/GradCAM/ResNet50.npz (kwargs={}).
2025-04-30 12:52:08,059 | main_1746013332_97848(id=97848) |    INFO | batch_evaluate.py:424 | <module> | Evaluating generated explanations...
2025-04-30 12:52:08,059 | main_1746013332_97848(id=97848) |    INFO | __init__.py:236 | evaluate | Evaluating Correctness (via model_randomisation with kwargs={}) of GradCAM for ResNet50 (with store_full_data=False).
2025-04-30 12:52:08,078 | main_1746013332_97848(id=97848) |   DEBUG | __init__.py:106 | npz_path | Created save_path of GradCAM: /Users/lucah/Library/CloudStorage/OneDrive-DurhamUniversity/cs_project/xai_output_unix/EuroSATRGB/c07/combined/randomised/GradCAM.
2025-04-30 12:52:08,078 | main_1746013332_97848(id=97848) |   DEBUG | __init__.py:196 | load_state | Attempting to load explanation from /Users/lucah/Library/CloudStorage/OneDrive-DurhamUniversity/cs_project/xai_output_unix/EuroSATRGB/c07/combined/randomised/GradCAM/ResNet50.npz to GradCAM.
2025-04-30 12:52:08,079 | main_1746013332_97848(id=97848) |    INFO | __init__.py:87 | __init__ | Couldn't load existing explanations from /Users/lucah/Library/CloudStorage/OneDrive-DurhamUniversity/cs_project/xai_output_unix/EuroSATRGB/c07/combined/randomised/GradCAM/ResNet50.npz and /Users/lucah/Library/CloudStorage/OneDrive-DurhamUniversity/cs_project/xai_output_unix/EuroSATRGB/c07/combined/randomised/GradCAM/ResNet50.json. Using null values.
2025-04-30 12:52:08,079 | main_1746013332_97848(id=97848) |   DEBUG | __init__.py:26 | tolerant_equal | Shapes of a (torch.Size([])) and b (torch.Size([32, 3, 224, 224])) are not equal.
2025-04-30 12:52:08,079 | main_1746013332_97848(id=97848) |   DEBUG | __init__.py:131 | has_explanation_for | self.input and x are not ≈equal with diff=-1.
2025-04-30 12:52:08,079 | main_1746013332_97848(id=97848) |    INFO | __init__.py:300 | get_sub_explainer | No existing explanation found for provided samples (shape=torch.Size([32, 3, 224, 224])) in 'randomised' (a sub-explainer for Correctness). Generating a new one.
2025-04-30 12:52:08,079 | main_1746013332_97848(id=97848) |    INFO | __init__.py:149 | explain | Generating explanations in GradCAM for x.shape=torch.Size([32, 3, 224, 224]) with kwargs={} (self.kwargs updated). General Explainer batch size (with gradients) is 32.
2025-04-30 12:52:09,261 | main_1746013332_97848(id=97848) |   DEBUG | __init__.py:187 | save_state | Saved GradCAM's explanation to /Users/lucah/Library/CloudStorage/OneDrive-DurhamUniversity/cs_project/xai_output_unix/EuroSATRGB/c07/combined/randomised/GradCAM/ResNet50.npz (kwargs={}).
2025-04-30 12:52:09,568 | main_1746013332_97848(id=97848) |    INFO | __init__.py:67 | __call__ | Generating similarity metrics for Similarity(shape=(32, 224, 224), num_hidden_idxs=0).
2025-04-30 12:52:09,569 | main_1746013332_97848(id=97848) |   DEBUG | __init__.py:85 | l2_distance | Calculating L2 distance for Similarity(shape=(32, 224, 224), num_hidden_idxs=0).
2025-04-30 12:52:09,581 | main_1746013332_97848(id=97848) |   DEBUG | __init__.py:129 | spearman_rank | Calculating Spearman rank for Similarity(shape=(32, 224, 224), num_hidden_idxs=0).
2025-04-30 12:52:09,749 | main_1746013332_97848(id=97848) |   DEBUG | __init__.py:164 | top_m_intersection | Calculating Top-m intersection for Similarity(shape=(32, 224, 224), num_hidden_idxs=0).
2025-04-30 12:52:09,750 | main_1746013332_97848(id=97848) |   DEBUG | __init__.py:185 | structural_similarity | Calculating structural similarity for Similarity(shape=(32, 224, 224), num_hidden_idxs=0).
2025-04-30 12:52:09,806 | main_1746013332_97848(id=97848) |    INFO | __init__.py:236 | evaluate | Evaluating Correctness (via incremental_deletion with kwargs={'deletion_method': 'shuffle', 'iterations': 15, 'n_random_rankings': 5, 'random_seed': 42}) of GradCAM for ResNet50 (with store_full_data=False).
2025-04-30 12:52:17,802 | main_1746013332_97848(id=97848) |    INFO | __init__.py:259 | run_model | Generating model predictions on new images (e.g. perturbed) for Correctness with batch size 32 for model ResNet50.
2025-04-30 12:52:20,665 | main_1746013332_97848(id=97848) |   DEBUG | correctness.py:155 | _incremental_deletion | Performing incremental deletion for 5 rounds of randomised deletions.
2025-04-30 12:52:28,365 | main_1746013332_97848(id=97848) |    INFO | __init__.py:259 | run_model | Generating model predictions on new images (e.g. perturbed) for Correctness with batch size 32 for model ResNet50.
2025-04-30 12:52:38,300 | main_1746013332_97848(id=97848) |    INFO | __init__.py:259 | run_model | Generating model predictions on new images (e.g. perturbed) for Correctness with batch size 32 for model ResNet50.
2025-04-30 12:52:47,692 | main_1746013332_97848(id=97848) |    INFO | __init__.py:259 | run_model | Generating model predictions on new images (e.g. perturbed) for Correctness with batch size 32 for model ResNet50.
2025-04-30 12:52:57,947 | main_1746013332_97848(id=97848) |    INFO | __init__.py:259 | run_model | Generating model predictions on new images (e.g. perturbed) for Correctness with batch size 32 for model ResNet50.
2025-04-30 12:53:08,167 | main_1746013332_97848(id=97848) |    INFO | __init__.py:259 | run_model | Generating model predictions on new images (e.g. perturbed) for Correctness with batch size 32 for model ResNet50.
2025-04-30 12:53:10,594 | main_1746013332_97848(id=97848) |    INFO | __init__.py:236 | evaluate | Evaluating OutputCompleteness (via deletion_check with kwargs={'deletion_method': 'shuffle', 'proportion': 0.2, 'n_random_rankings': 5, 'random_seed': 42}) of GradCAM for ResNet50 (with store_full_data=False).
